actor_id,actor_login,degree,gender
50852695,bgravenorst,12,
5764435,Altai-man,12,
15201991,s-tuli,12,
7338443,riseshia,12,
33552872,dashattuck,12,
522832,a1b4,12,
33029165,goeson00,12,
108,drnic,11,
2621802,Lipata,11,
4718998,wojciechczerniak,11,
10486254,Metauriel,11,
658,stephencelis,11,
1049340,coverbeck,11,
1112,willnorris,11,
1270,haberman,11,
1472,radical,11,female
1050213,formulahendry,11,
23070319,bartle-stripe,11,
1694,jkatz,11,
36702174,pawelkisielewicz,11,
526307,endorama,11,
5244945,adrienverge,11,
5769356,Grinnz,11,
2627,matthiask,11,male
1575538,rldhont,11,
2781,chorrell,11,
4721408,jamesnetherton,11,
1051453,eliperkins,11,
24644463,rkhaslarov,11,
32508825,Alexees,11,
2988,jasonrudolph,11,
2100176,fgmccabe,11,
6818777,chrisknoll,11,
3303,jedbrown,11,
3846,jeremyevans,11,
4018,pyu10055,11,
3674621,mn-mikke,11,
50860681,hbc-bindu,11,
9442504,NonStatic2014,11,female
5355,javan,11,male
7869833,XinyueZ,11,female
25171429,almogdepaz,11,
6028,nelsonsilva,11,
32511895,ANSHUMAN87,11,
9443787,rxmarbles,11,
6942,twpayne,11,
1580082,sbogolepov,11,
1055830,scarabeusiv,11,
7334,dang,11,male
7371,mcmire,11,
36183416,jsun26intel,11,
7591,jferris,11,male
12066566,dbatyai,11,
1056556,mwiencek,11,
4726650,neetopia,11,
1056721,evil-at-wow,11,
8210,mborgerson,11,
6823999,firejox,11,
15736910,zheng-xq,11,
25698503,heyrict,11,
1581288,sarvaje,11,
13640018,adimascio,11,
54010498,tf-models-copybara-bot,11,
8397537,jasonzio,11,
35136242,dmnsobczak,11,
6824907,cheukyin699,11,
2630707,mtbc,11,
15213781,ChenTanyi,11,male
9615,Atoms,11,male
9906,passy,11,unisex
19932956,abhinavs95,11,
10246,garrett,11,male
10247,juliangruber,11,
3156092,tanjianfeng,11,
6826786,jrestall,11,
535613,semanticer,11,
12070126,wds15,11,
12594483,xilihuasi,11,
56634703,netty1010,11,female
27274869,wawhal,11,
50867905,rizzkhan1,11,
7352626,numberZero,11,
2109971,sdonk,11,
15217219,jfavellar90,11,
12932,xrmx,11,
44577420,yfrimanm,11,
34616054,ritesh99rakesh,11,
1585949,xtremerui,11,
25179017,dasormeter,11,
537559,jvkersch,11,
50869558,udaydenduluri33,11,
5256730,dsokal,11,
1062561,florindragos,11,
14097,graydon,11,male
46675900,vijay-veeranki-moj,11,
13645812,singh-surjeet,11,
14430,bachase,11,
14639,pjenvey,11,
14644,Daenyth,11,
1063257,tstruk,11,
14170650,jeancochrane,11,
40385638,Naphthalin,11,
1588357,ssanderson,11,
1064734,desbo,11,
1589177,dyfer,11,
16556,twalpole,11,
54542891,mhoppa,11,
16944,bradwilson,11,
1589939,RandomByte,11,
19940076,oscarkwan,11,
2638748,swilly22,11,
2114465,awood45,11,
17328,mgravell,11,
8406051,darkfiberiru,11,
20464732,WilliButz,11,male
541886,bergice,11,
2114993,verwilst,11,
6833737,lrahmani,11,male
1066652,Technius,11,
3163867,gustavorosolem,11,
25184101,adivinho,11,
542894,code-ph0y,11,
1591563,rubo77,11,
4213098,cafesanu,11,
18865,smoser,11,
15747583,matoous,11,
7359284,weikang9009,11,
35146660,clopezh,11,
1068089,lgray,11,male
6835846,prodonjs,11,
20110,matiasinsaurralde,11,
26234558,jquick-axway,11,
49303554,Apache-HBase,11,
1069125,MiiBond,11,
18370633,angadgarg25,11,
20774,Dieterbe,11,
2642545,JaKXz,11,female
11555446,rawmind0,11,
21237,rombert,11,male
21414,alcohol,11,
2643092,JordonPhillips,11,male
4740282,magi345,11,female
9459039,malcm,11,
35673674,alcatrazEscapee,11,
2119355,Atcold,11,
49305434,daniel-montalvo,11,
2119553,vsmenon,11,
14178357,lauxjpn,11,
1595560,romanvm,11,
22759,tshirtman,11,
22908,knowuh,11,
16275866,rosona,11,
28858842,lanhq,11,unisex
4741759,ixv,11,
13130471,pezhang,11,
23291,vguerra,11,
23887,fearphage,11,
3694062,huwd,11,male
24159,raulriera,11,
2645678,mostekcm,11,
10510127,KwonTae-young,11,unisex
17850176,pascutto,11,
24389,jhjaggars,11,
6840238,sasadep,11,
24711,bavardage,11,
48259897,lisli1,11,
25610,ryanslade,11,
45638841,kalyan-nidumolu,11,
6317761,aragon999,11,male
1075099,Emistry,11,
1075112,semihokur,11,
3172488,pgwhalen,11,
27159,EngHabu,11,unisex
40397831,rh-max,11,
552316,jgerigmeyer,11,
28357,metajack,11,
28410,keithrbennett,11,
7892881,benyoka,11,
28561,p8,11,
34107292,AntonGrishin,11,male
21000428,jimmyca15,11,
50885001,Spantik,11,
10515273,dellaert,11,
6320992,SamCarlberg,11,male
2126689,theroncross,11,
32535440,KarolJaksik,11,female
1078186,lukaszsamson,11,
4748411,bys1123,11,
5272931,lcarva,11,
30342,alexott,11,
30595,adamjspooner,11,
8419208,VincentCATILLON,11,male
29390878,KimKyungup,11,female
8943871,easonlin404,11,
55606185,ananmishr,11,
6847558,solankisamir,11,
9993443,ModPhoenix,11,
48267178,tedd-an,11,
33762,erunion,11,
6849766,pmeier,11,male
3180185,schne324,11,
6850223,adrianq,11,male
4228796,peter-edge,11,
51415348,adrian-plata,11,
36478,dougalsutherland,11,
36560,otaviobp,11,
5804000,seanphan,11,
15241597,lizhefeng,11,
32543114,schlunma,11,
16814677,tobiasmo1,11,
11047937,dyrock,11,
2135445,fffonion,11,
1087008,bkimmel,11,
29398561,dev4valtech,11,
12621691,Harsha509,11,male
11048849,reillz10,11,
2660805,LiyouZhou,11,
3709676,Scollaco,11,
6331136,riendegris,11,
44604217,tmpolaczyk,11,
2137036,gurpiarbassi,11,
21011599,decompil3d,11,
11574521,jpeletier,11,
32021905,fharding1,11,
4758987,stettix,11,
43032123,feich-ms,11,
24682079,lag-of-death,11,
41129,impl,11,
11051729,ryuyu,11,male
12624708,yoni206,11,male
41827,Psycojoker,11,
1090611,rakeshtembhurne,11,
18392269,vkuznecovas,11,
3712347,dynamicwebpaige,11,
6858329,Dohbedoh,11,
567105,MayhemYDG,11,
1091858,ogreen,11,
5810477,AmandaRiu,11,female
28879196,jberthold-da,11,
43438,timoxley,11,
8956884,gunnarvelle,11,
15248411,Irradiation,11,
8432675,andrewgordstewart,11,
2665886,mixmix,11,
2666324,hanxueluo,11,
13152450,mbenguig,11,
6861197,edgarzhavoronkov,11,
1618556,mhugo,11,male
48804654,hughes-dustin,11,
7910250,kuychaco,11,
47231885,thanhpq-1743,11,
1094804,timsuchanek,11,
33076550,evlevy,11,
46422,thekad,11,
8435180,ecino,11,male
22591354,violoncelloCH,11,
17872773,umbrellaPP,11,
1619869,jacksontj,11,
2144327,akva2,11,
47223,rnewson,11,
47430,DanielHeath,11,male
47439,23Skidoo,11,
8436629,gavv,11,
1621082,tossmilestone,11,
17350127,oesukam,11,
48801,kilobyte,11,
48871,deanwilson,11,
2670332,native-api,11,
10010419,palnabarun,11,
48997,ramereth,11,
48283695,FranKusmiruk,11,female
3719547,lethosor,11,
49689,mkszuba,11,
49780,stalep,11,male
574210,squallstar,11,
1098539,vkostyukov,11,
16302923,dskogan,11,
50350,danigm,11,
2147539,dlebrero,11,
1623344,mpiroc,11,
10536251,vikman90,11,
12633450,mariosouto,11,
3721069,RoeyPrat,11,male
51244,ithinkihaveacat,11,
4245592,afirlejczyk,11,
43043272,ryanlengel,11,
51925,brannon,11,male
52046,bensymonds,11,
576608,Djailla,11,
25218586,EmanekaT,11,
40422952,kangpinghuang,11,
52824,kof,11,male
8441494,ghost-not-in-the-shell,11,
52996,daks,11,
53660,bobthecow,11,
35705265,SupriyaKasten,11,female
4248177,davidbailey00,11,
10539855,easherma,11,
4772878,CPernet,11,
31511747,ezioyuan,11,
46191832,Sorikoff,11,
29939034,rafis3,11,
23123388,FredrikFolkesson,11,male
2151962,upadhyeammit,11,
3200560,khaosdoctor,11,
13686399,rachel-fenichel,11,
15259299,talyguryn,11,
2152243,briehl,11,
24696635,rafaelramalho19,11,
5822349,6by9,11,
579657,jburger,11,
8444268,debuggy,11,
55701,matozoid,11,
35707615,bsousi5,11,
5823268,duanyytop,11,
1629088,nchanged,11,
34135411,BradReesWork,11,male
15261363,davigonz,11,
3727123,eskabetxe,11,
581494,fincs,11,
15261656,alekseytsekov,11,
15261737,negiDharmendra,11,
34136184,moreaut,11,
1106133,Jalle19,11,unisex
9495034,soorena776,11,
7398210,ntfrnzn,11,
17884035,CordlessWool,11,
15262658,ballot-scality,11,
12117027,Antiheavy,11,
15262773,fxgiraldo,11,
582735,egabancho,11,
8447446,bameyrick,11,
45148099,mediaminister,11,
583851,SCdF,11,
16836801,Ivocin,11,
8972827,womullan,11,
45673569,flyingUnderTheRadar,11,
34139736,plotfi,11,male
15789658,satgera,11,
61065,heathd,11,male
38858737,mamccrea,11,
62445,cutwater,11,
6354326,FilipMessa,11,male
25753048,teddyrendahl,11,
5830238,syamgk,11,
587491,jwiggins,11,
2684688,leandro-lucarella-sociomantic,11,
3209274,dzou,11,
2160769,tommotaylor,11,
63651,yyuu,11,female
1112304,joseivanlopez,11,
588128,tpluscode,11,
588335,justinlittman,11,
46201428,KalleOlaviNiemitalo,11,male
64129,xmonader,11,
46726333,sanderl,11,male
64965,seejohnrun,11,
5832170,niheaven,11,
17891086,thehenrytsai,11,
9502731,1chandu,11,male
3735621,monishdeb,11,
8979062,op-ct,11,
1114784,tkroman,11,
21037762,SandorArpa,11,male
1115168,alakahakai,11,
36766786,thoh-ot,11,
15795449,gregomni,11,
2164118,tobiasBora,11,male
1640058,musienko-maxim,11,
19990166,OsmondJiang,11,male
20515021,dlwls5201,11,
14223650,danielzeller-okta,11,
42535511,sandipbhoir,11,
592504,veggiesaurus,11,
41486977,red2k18,11,
68693,jom,11,male
8457302,lochel,11,
1117489,dazza5000,11,
29429135,abulojoshua1,11,
19991964,pspani,11,
69082,aphillips,11,
1642180,samarthjain,11,
6360976,varun257,11,male
37818548,msnook,11,
69844,nbogie,11,
70152,coventry,11,
70199,recampbell,11,
13177466,Lucwousin,11,
12129065,shailpatels,11,
14226615,akoushke,11,
595194,mattixtech,11,
595301,white238,11,
71397,rainchen,11,
45684527,zhangthen,11,
71607,astitcher,11,
1120468,tonyo,11,male
5839808,MaysaMacedo,11,female
22092804,roman-khimov,11,
1121362,swordqiu,11,
72819,zenweasel,11,
14228631,6thSence,11,
43588773,hx89,11,
7937284,walrusmcd,11,
6364586,LayZeeDK,11,female
6889033,AlexCatarino,11,male
73652,shaundon,11,
4268292,scolapasta,11,
13181932,kenkaton,11,
21046727,patricksimonian,11,
8463897,wongvincent,11,
75390,cboulanger,11,
75854,jkoelker,11,
75864,Montellese,11,
1124541,lijing0010,11,female
10037511,Astrak,11,female
76133,brunoabinader,11,
29436451,cherylking,11,
601027,Jkat,11,female
76847,sdelano,11,male
2174045,mganandraj,11,
2174084,chmanie,11,
28389367,DStrelak,11,
8991119,LucyMac,11,female
5845679,srstevenson,11,
78602,justinbmeyer,11,
6370064,adrianchifor,11,
10040293,chinhuang007,11,
37303704,adreyfus-stripe,11,
79566,nathanstitt,11,
33634109,omobosteven,11,
604117,sivakumar-kailasam,11,
3750234,jmday,11,
3226046,bartgol,11,
80340,raimue,11,
80796,irori,11,unisex
2702293,mkbhanda,11,
26819588,tagptroll1,11,
10566826,zhenlan,11,
19479861,mmojzis,11,
15810227,marko7460,11,male
3227560,ting-yuan,11,unisex
13189280,pyrollo,11,
1130906,eliben,11,
83221,peol,11,male
1656170,hgwood,11,
1656179,corthon,11,
23152018,SmithPeder,11,male
42026998,anisunity,11,
48318485,FDInSky,11,
84022,gnodet,11,
8472721,DeerMichel,11,
21056165,kiraarghy,11,
5851984,phillipskevin,11,
609125,JoseAlcerreca,11,male
84885,garrettw,11,male
1133593,JoshuaBehrens,11,male
609606,simonmar,11,
85632,andrsd,11,
28922129,yzw7489757,11,
4280679,gambol99,11,
5329268,lijinlijin,11,
48321084,purnachanderg,11,
86629,seelmann,11,
47272644,kotkcy,11,
7426795,stagraqubole,11,
5329644,silmeth,11,
2708211,lossir,11,
1135513,kosssi,11,
1135907,wojtek-kalicinski,11,
6379138,larryk85,11,
2709164,jsimonweb,11,
2184929,jducoeur,11,
1136856,yorikvanhavre,11,
43080011,RobGallo,11,male
1137232,ianpaschal,11,
4807387,DmitryKuzmenko,11,male
3758853,shartse,11,
1661769,bbakerman,11,
10050922,matthejo,11,
7429613,opensignature,11,
614105,darkowlzz,11,
17915621,non-Jedi,11,
9527221,zixuanweeei,11,
13197402,bfaccini,11,
90273,LukeShu,11,male
1663286,binarylogic,11,
34169552,Flame442,11,
39412524,MCFrank16,11,
31548846,akhilveeraghanta,11,
1140359,gokceneraslan,11,
91998,heiglandreas,11,
3762382,potaito,11,
6908392,JunyiYi,11,male
6908465,maliming,11,
93231,schloerke,11,
15822260,chaosaffe,11,
1142945,mhennerich,11,
14250318,ericmustin,11,
3764868,tomastrajan,11,
7435066,as334,11,
619393,gjanssens,11,
31028259,aytdm,11,
1143994,charafau,11,female
34698550,dengpanyin,11,
24212810,voroyam,11,
2192773,jviotti,11,
620000,marcoconti83,11,
14251853,isharailanga,11,
10582082,githubsaturn,11,
4290972,karknu,11,
1669671,Azadehkhojandi,11,
96973,setton,11,
3767044,chaosma,11,
1669982,simara-svatopluk,11,
621420,oterral,11,
35224625,shubhamchaudhary,11,
6913227,pkanher617,11,
24214747,kkisic,11,
8486564,ancientpower,11,
3768136,skrustev,11,
43614029,majcherm-da,11,
6914358,Parth-Brahmbhatt,11,
98844,matiu,11,male
98908,MatthewWilkes,11,male
5342179,jpwhite4,11,
52004248,rluria14,11,
1148366,keynslug,11,
12683041,jaysachs,11,
31033208,jonathanhaigh-arm,11,
624531,bsamek,11,
1673130,Nashenas88,11,
1148913,sreevatsanraman,11,
3770478,yux0,11,
1149047,haasn,11,
35227776,dlcognite,11,
2722134,Alechj,11,
100896,lthall,11,
100959,fredj,11,male
7965335,cristianoc,11,male
18451166,djaiswal83,11,
1149913,mikemorris,11,
1674458,silene,11,female
39947921,thomasjoerg,11,
626791,runejuhl,11,
6918640,BykovDenis,11,
10588758,m-g-sonar,11,
16356302,yprokule,11,
1676292,examon,11,
20026440,codedsun,11,
6919743,dreampiggy,11,
104138,balvig,11,
33660060,jamesbr3,11,
6921610,vaidehijoshi,11,
33136024,zofpolkowska,11,
1678902,AlexKamaev,11,male
5873242,jberkhahn,11,
8494827,ryangyoung,11,
630743,mminella,11,female
1155244,GuillaumeCisco,11,male
2728359,mathisscott,11,
1155895,brandondahler,11,
7447496,jayoshih,11,
1156112,evangelina,11,female
1156571,tillig,11,female
42051041,maiqbal11,11,
1156704,cwhitten,11,
1682118,JeffreySarnoff,11,male
633741,richbayliss,11,
634494,krishnasrinivas,11,
13217430,HansOlsson,11,male
7974813,vojtechsimetka,11,
635121,dimroc,11,
1159464,natinusala,11,
3781280,serapio,11,
16888709,kumare3,11,
10073361,ricky1993,11,male
17937980,steveren,11,
7452411,MrWolfZ,11,male
42055825,rachellj218,11,
4307358,nkern,11,male
7977650,erlingfn,11,
1161908,AlexeyPerevalov,11,male
6404866,HenryNguyen5,11,male
1162230,alexsegura,11,
1162278,JelteF,11,male
52018749,MaledongGit,11,
1162841,iCoderXXI,11,
32620577,Doug-Lyons,11,
26329499,horadla23,11,
115290,evilnick,11,
3785505,freva,11,female
35243507,scannillo,11,
640535,Rosuav,11,
36292692,eupn,11,
116900,nattress,11,
2738701,eriktim,11,
19516126,sky-joker,11,
1166967,pjasiun,11,
6934133,dacasas,11,
4837696,t-kelly,11,
1167948,vishal-biyani,11,
5362283,ilkinabdullayev,11,
1168342,joaoinacio,11,
8508387,fvzzy,11,
7984544,jbeemster,11,
37344707,jonahcool,11,
12703337,jaliyae,11,
2741977,mnonnenmacher,11,
6412377,Melkor333,11,
1694067,ianshmean,11,
1169926,drzraf,11,
22665789,addiegupta,11,
121634,applio,11,
1694544,notbakaneko,11,
1694705,stites,11,
1170635,sengi,11,male
2744127,quba42,11,
3268430,zesterer,11,
123691,leosoto,11,
3793752,mrparkers,11,
123798,Tilka,11,female
31581159,tipakA,11,
124014,mikeminutillo,11,
6939810,chkr1011,11,
124302,jmspring,11,
124502,jonhartzler,11,
124599,arshad,11,male
2746479,rosskukulinski,11,
12184082,hsh-odoo,11,
19524327,Cybotive,11,
1698741,mikedep333,11,
24243206,Starriers,11,
1174698,Bucimis,11,
10611984,morantr,11,
49409390,trbromley,11,
13757818,kris-nova,11,
651318,rbran100,11,
651348,rfreitas,11,
1175692,mkindahl,11,
20050130,cbush,11,
651824,butuzov,11,
6943409,Zlopez,11,male
4322417,overheat,11,
128431,marocchino,11,
2749912,bef178,11,
14809064,Tejaswi-Goel,11,
129439,otrosien,11,
654102,paulkaplan,11,
6945600,netpok,11,
28441561,pan93412,11,unisex
130083,gabrielwalt,11,
654636,unclecheese,11,
130546,kbaley,11,male
654927,vimukthi-git,11,
5373776,eysi09,11,
10092554,kindermoumoute,11,
655409,sandrinodimattia,11,
5374052,gautamdhameja,11,
131485,EisenbergEffect,11,
26870601,tamirkamara,11,
132117,HEskandari,11,
23200982,dmcilvaney,11,
2229593,ethanbustad,11,
1181106,elbandito,11,
30017008,nessiLahav,11,
657252,rylnd,11,
132966,mcristina422,11,
133094,brasseld,11,
44697583,pau-baiget,11,
7473428,agenterp,11,
17434914,mrafaeli,11,
1706296,ronenhamias,11,
134009,ekashida,11,
6425649,mattlewis92,11,
41028779,zhhyu,11,
6951222,stwunsch,11,
49418659,bowen0106,11,male
12718582,wes3,11,male
660004,MarcCote,11,male
9048995,thvasilo,11,
18486361,rainbreak,11,
660805,tomneedham,11,
5903699,Maxr1998,11,
52041877,roger-strain,11,
3807458,Vadorequest,11,
2759402,hakman,11,male
1710912,yangwenmai,11,
1711272,olaldiko,11,
138484,phire,11,
138627,oncletom,11,
3808792,thijskh,11,
138944,rowanmanning,11,
6430514,marco-scoppetta,11,
139391,n-b,11,
10101831,Mohammer5,11,
1713505,rsasch,11,
6956688,bunnei,11,male
141301,desmax74,11,
43657459,ryanewel,11,
3811690,juandesi,11,
34744917,arbaes,11,
50474132,zhupengyang,11,
142755,bobsilverberg,11,
39988750,yasirfolio3,11,
14298696,DubrovinPavel,11,
5385874,EliZucker,11,male
1716509,XECDesign,11,
667951,aviansie-ben,11,
2765356,JoelOtter,11,male
4338467,Crissman,11,
144207,hschoenburg,11,
2766036,50Wliu,11,
5387680,gundermanc,11,
18495162,lakshyagupta21,11,
145128,navarr,11,
23214056,alexander-kotov-dx,11,
145659,dfornika,11,
2767408,m4dcoder,11,
19544627,pivotal-bin-ju,11,
24263274,lilyhe123,11,
31079468,vc-ci,11,
146695,thinkingserious,11,
8011073,mnltejaswini,11,
2243995,CodeBaboon,11,
26885664,yojagad,11,
33701864,JarbasAl,11,male
17448946,anasarrak,11,
30556255,thangktran,11,
147561,javierguerragiraldez,11,
671855,yinzara,11,
20070560,Thomas-Franklin,11,
147658,mproch,11,
147899,Elyotna,11,
15876682,Wyn-Price,11,
148267,chrisrossi,11,
672668,chenzhiwei,11,
10634630,bartoldeman,11,
1721863,AxelNennker,11,male
43140758,renanmav,11,
4343461,cyjseagull,11,
2246331,lslachciak,11,
42092549,Matocolotoe,11,
22169669,cristinamartinrod,11,
1198446,gaodayue,11,
6441326,BeniCheni,11,male
149878,aglover,11,
4868667,harunurhan,11,
10635897,protonu,11,
7490213,cmic0,11,
18501150,A-312,11,
675615,adamgajzlerowicz,11,
24792973,mayankbansal018,11,
5394429,curiousepic,11,
1724818,mschwager,11,
5919138,SiggZ,11,
49959336,jakub-klima,11,
676357,tomerk,11,male
9065325,awjuliani,11,
12211144,lycheeEng,11,
46814268,smirnov-alexey,11,
2774117,bobjacobsen,11,
2249857,lephino,11,
19551419,tacigar,11,
8017201,Remagpie,11,
38426175,marouanbentaleb,11,
153225,ChristianKienle,11,male
8542129,DarkForte,11,
677859,uartie,11,female
1726448,yueguoguo,11,
57825307,StianGulpen,11,male
8018181,eviltak,11,
1202622,lindseydew,11,
154068,kjetilk,11,male
6445614,dfederm,11,
11688604,clubycoder,11,
16931589,danielhuppmann,11,
4348897,vit9696,11,male
22699485,driver1998,11,
1203991,byCedric,11,
26894168,xander-marjoram,11,
679927,mattearnshaw,11,
1204217,vivekzhere,11,
155736,ryanmoran,11,
15360402,jnogol,11,
1204698,mjbshaw,11,
17457695,jewertow,11,
680564,Kaizhe,11,
156425,RayRoestenburg,11,male
13788111,peeech,11,
156846,pavanpodila,11,
13788498,JacOng17,11,male
157298,mattwarren,11,
3827333,weihuoya,11,
2779157,aurelienpierre,11,
3828215,ehsannas,11,
38431762,valentinacala,11,
159245,chkal,11,
7499323,rafie,11,female
159481,bdsl,11,
3305402,luisherranz,11,
10645449,luckyCao,11,male
684151,fsamin,11,male
26899347,epignatelli,11,
8025744,YannickJadoul,11,male
7501517,ayushkovskiy,11,
6453214,ryancyq,11,
10123259,ycho,11,unisex
15366319,katiedavis,11,
20609276,thebrid,11,
6453521,jeremystone,11,
1735211,tfussell,11,
1210951,ttmc,11,
4356928,jsflax,11,
44202907,SarahNoack,11,female
7502801,muratovv,11,
9075816,paranoidaditya,11,
8551887,jbrown215,11,
163497,tomrittervg,11,
36863669,hendrytl,11,
14319313,oleast,11,
6979393,aklish,11,
15892571,lonyele,11,
46825979,sdwillso,11,
11698892,rooftopcellist,11,
7504843,StuartDAdams,11,male
689411,zachgersh,11,
689412,lpugin,11,
3835295,katiemcgoff,11,
1738196,jfkhoury,11,
689841,undrewb,11,
6457106,codygibb,11,
165678,adaszko,11,
690440,rkowalick,11,
4884947,paveldournov,11,
18516475,takanorip,11,male
166429,tonycoz,11,
8555063,flimzy,11,
690808,Emuentes,11,
33720983,vmarekrh,11,
23235396,alexander-gorshenev,11,
691166,mwringe,11,
12749832,dalonsod,11,
38964447,jeanstemp,11,
48926089,alstory,11,
15896005,MrMebelMan,11,
167463,dabd,11,male
6983492,ntindall,11,
27955136,matthewcoufal,11,
21139416,Milerius,11,
4362252,nicolasmure,11,
2789450,lhaiesp,11,
48926876,olkononenko,11,
168174,matanlurey,11,
40014187,wuxyintel,11,
37393100,raymondshiner,11,
5411563,muhlemmer,11,
44209267,pvanderknyff,11,
36869364,pgmisc,11,
16946732,yfguo,11,
6985261,maheshkumargangula,11,
46307592,zhenyzha,11,
1743173,ibawt,11,
9083669,Laurae2,11,
14850998,jflyper,11,
171008,rsalmaso,11,
6462525,JoeLoser,11,male
4889771,Voldirs,11,
695546,berezuev,11,
7511304,sergii-iakovenko,11,
695673,cppwfs,11,
50503328,flar,11,
5938952,jagadish-kb,11,
14327588,knopers8,11,
8036411,jackmaloney,11,
25337937,tangalbert919,11,
1745073,nmav,11,
696661,violetagg,11,
5939574,patrickrodee,11,
35824069,Kamielvf,11,
2269732,kelsos,11,male
172607,lornajane,11,
3318421,vmamidi,11,
697159,lucayepa,11,
6988731,riordant,11,male
13280256,laevilgenius,11,
4368090,rhockenbury,11,
3319602,bikramnehra,11,
42641846,shati-patel,11,
6466023,kwangsuk,11,
2796177,Huachao,11,
174761,Jermolene,11,
1747888,wslany,11,
175109,JanTvrdik,11,female
9612317,votrungchi,11,
47361075,ps-mstifter,11,
47361189,bazelpm,11,
3321001,lupesko,11,
1223960,Nooshu,11,
6991154,mushtaqak,11,
4369805,hysz,11,
15904286,mhamdisemah,11,
45264458,abdelhamidbakhta,11,
1748643,JayH5,11,male
6991573,tonysun83,11,
1224632,sloriot,11,
38449124,billmarriott-binary,11,
36876573,hjhun,11,
701095,bingen,11,male
6992602,kyungjoo-kim,11,
13284103,jaer-tsun,11,
6992731,alanraso,11,
1750103,schoen,11,
